ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/08/2025 05:40:04,zepto,122001,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,190,16,,159,,19215,4.7,,Instock,Commodum Groceries Private Limited,,,800,Gram,,,,,,4,12,,,serviced
,,12/08/2025 05:40:17,zepto,122001,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,186,40,,111,,5288,4.7,,Out of Stock,Commodum Groceries Private Limited,,,850,Gram,,,,,,,12,,,serviced
,,12/08/2025 05:40:29,zepto,122001,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef'S Special Veg Mayonnaise Smart,218,43,,124,,4239,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,4,8,,,serviced
,,12/08/2025 05:42:10,zepto,122002,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr. Oetker FunFoods Veg Mayonnaise De'lite,177,31,,122,,4252,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,2,6,,,serviced
,,12/08/2025 05:42:22,zepto,122002,,,,Veg Mayo Original 800gm,Dr.Oetker,Dr. Oetker FunFoods Veg Mayonnaise Original,187,27,,135,,9380,4.8,,Instock,Commodum Groceries Private Limited,,,800,Gram,,,,,,4,12,,,serviced
,,12/08/2025 05:42:34,zepto,122002,,,,Veg Original 250gm,Dr.Oetker,Dr. Oetker FunFoods Veg Mayonnaise Original,93,13,,80,,14907,4.7,,Instock,Commodum Groceries Private Limited,,,250,Gram,,,,,,3,12,,,serviced
,,12/08/2025 05:42:46,zepto,122002,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,Dr. Oetker FunFoods Pasta & Pizza Red Sauce,93,16,,78,,4178,4.7,,Instock,Commodum Groceries Private Limited,,,315,Gram,,,,,,4,12,,,serviced
,,12/08/2025 05:42:59,zepto,122002,,,,Pizza Topping 315gm,Dr.Oetker,Dr. Oetker FunFoods Pizza Topping All-in-One Sauce,93,16,,78,,3028,4.6,,Instock,Commodum Groceries Private Limited,,,315,Gram,,,,,,4,12,,,serviced
,,12/08/2025 05:43:11,zepto,122002,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,Dr. Oetker FunFoods Crunchy Peanut Butter,187,28,,133,,8032,4.7,,Instock,Commodum Groceries Private Limited,,,750,Gram,,,,,,3,6,,,serviced
,,12/08/2025 05:43:23,zepto,122002,,,,Peanut Butter Creamy 750gm,Dr.Oetker,Dr. Oetker FunFoods Creamy Peanut Butter,187,25,,140,,3200,4.5,,Out of Stock,Commodum Groceries Private Limited,,,750,Gram,,,,,,,6,,,serviced
