ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/15/2025 02:54:38,amazon,400014,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 750g/800g Pouch | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",187,19,,152,                                                    No Artificial Colours ,-5797,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/15/2025 02:54:45,amazon,400014,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy,750G|91% Roasted Peanuts|25% Protein per 100G|Source Of Vitamin E,B3 &amp; B6|Nutty &amp; Sweetened Nut Butter|Plant-Based Protein Spread",188,9,,171,                                                    Vegan ,-824,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/15/2025 02:54:50,amazon,400014,,,,Peanut Butter Creamy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy,750 G|91% Roasted Peanuts|26% Protein Per 100 G|Source Of Vitamin E,B3 &amp; B6|Smooth &amp; Sweetened Nut Butter|Plant-Based Protein Spread",187,9,,171,                                                    Vegan ,-292,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/15/2025 02:54:57,amazon,400014,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy, 375g | 91% Roasted Peanuts | 25% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Nutty &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",139,6,,131,                                                    Preservative Free ,-3838,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:03,amazon,400014,,,,Peanut Butter Creamy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy, 375g | 91% Roasted Peanuts | 26% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Smooth &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",,,,,"                                                    No Cholesterol, No Trans Fat ",-286,4.2,,Out of Stock,,,,375,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:08,amazon,400014,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Eggless Mayonnaise (875g),224,35,,146,                                                    No Artificial Flavours ,-3789,4.3,,Instock,,,,875,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:14,amazon,400014,,,,Original Premium Veg Mayo 800gm,Wingreens,"Wingreens Farms Premium Veg Mayo, 800g",250,33,,168,                                                    Vegetarian ,-5373,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:21,amazon,400014,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise|| 100% Vegetarian Creamy Mayo Used For Dressings And Condiments|| 800 g,,,,,                                                    Vegetarian ,-7957,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:28,amazon,400014,,,,Eggless Mayo 850gm,Del Monte,"Del Monte Eggless Mayonnaise, 900g",186,25,,140,                                                    no preservatives ,-13453,4.3,,Instock,,,,850,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:33,amazon,400014,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef's Special Veg Mayonnaise Smart (750g),218,32,,148,"                                                    Gluten Free, No Artificial Colours, No Artificial Flavours, Vegan, Vegetarian ",-608,4,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/15/2025 02:55:39,amazon,400014,,,,Eggless Veg Mayonnaise 700gm,Veeba,"Veeba Eggless Mayonnaise (700 Grams) I Veg Mayonnaise I 100% Vegetarian Mayo I Extra Creamy and Delicious I Rich and Thick Texture I Dip, Spread and Dunk( Image May Vary )",,,,,                                                    Vegetarian ,-3527,4.3,,Out of Stock,,,,700,Gram,,,,,,,,,,serviced
,,12/15/2025 02:59:19,amazon,400068,,,,Veg Mayo Delite 750gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise De'lite 750g | Low Calorie Eggless Mayo | Creamy &amp; Light Tasting | No Cholesterol or Trans Fat | Ideal for Sandwiches, Burgers, Wraps, Salads &amp; Dips",177,29,,125,                                                    Trans Fat Free ,-1831,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/15/2025 02:59:26,amazon,400068,,,,Veg Mayo Original 800gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 800g Pouch | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",187,11,,167,"                                                    Gluten Free, Natural, Vegetarian ",-2215,4.4,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/15/2025 02:59:31,amazon,400068,,,,Veg Original 250gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 250g | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",93,14,,80,                                                    Vegetarian ,-903,4.4,,Instock,,,,250,Gram,,,,,,,,,,serviced
