ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/29/2025 04:55:50,Flipkart,500036,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Crunchy,199,25,,148,,690,4.3,60,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:56:05,Flipkart,500036,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Red Sauce Preservative Free Sauce,99,5,,94,,260,4.3,18,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 04:56:20,Flipkart,500049,,,,Pizza Topping 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pizza Topping All-in-One Preservative Free Ketchup,99,13,,86,,100,4.3,2,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 04:56:36,Flipkart,500049,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Crunchy,199,25,,148,,690,4.3,60,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:56:51,Flipkart,500036,,,,Peanut Butter Creamy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Creamy,199,24,,150,,315,4.2,31,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:57:07,Flipkart,500036,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,177,30,,123,,173,4.3,22,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:57:25,Flipkart,500049,,,,Original Premium Veg Mayo 800gm,Wingreens,WINGREENS Premium Veg Mayo,,,,,,450,4.1,52,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:57:40,Flipkart,500049,,,,Peanut Butter Creamy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Creamy,199,24,,150,,315,4.2,31,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:57:55,Flipkart,500072,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,187,27,,136,,1311,4.3,123,Instock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:58:11,Flipkart,500049,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,195,19,,157,,290,4.5,62,Out of Stock,SUGSHAANnet,,,775,Gram,,,,,,,,,,serviced
